브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.03,202411,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3857.0,202411,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,8249.53,202411,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,39941.33,202411,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,433.0,202411,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1973.57,202411,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,50845.0,202411,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,108728.16,202411,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,792632.61,202411,
MLB,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2777.02,202411,
MLB,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,347.2,202411,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9213.0,202411,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19700.77,202411,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,90013.33,202411,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2597.01,202411,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26078.0,202411,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55760.33,202411,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,293569.33,202411,
MLB,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,2420.9,202411,
MLB,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,461.3,202411,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,42529.0,202411,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,90948.04,202411,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,474065.2,202411,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,15220.37,202411,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,230.65,202411,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17524.0,202411,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,37471.85,202411,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,258743.72,202411,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,7382.68,202411,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2494.31,202411,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,10814284.27,202411,
MLB,마케팅,마케팅,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,317635.73,202411,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,55288.0,202411,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,118223.46,202411,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,620441.2,202411,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,6430.2,202411,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,6640.42,202411,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1942.7,202411,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,71518.0,202411,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,152935.31,202411,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,792714.43,202411,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,156.49,202411,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17852.0,202411,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,38173.14,202411,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,187692.0,202411,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3738.95,202411,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,30852.0,202411,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,65971.59,202411,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,476047.53,202411,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,53161.02,202411,
MLB,인테리어,인테리어,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,11933.53,202411,
