브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,90214.46,202406,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,572042.67,202406,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,5718.9,202406,
MLB,Wholesale,Wholesale,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,49317.08,202406,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,230.65,202406,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15293.0,202406,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,32825.86,202406,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,182682.47,202406,
MLB,리테일,리테일,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,5830.02,202406,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2329.63,202406,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,3001418.4,202406,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,35867.0,202406,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,76983.09,202406,
MLB,마케팅,마케팅,수주회,수주회,광고비_수주회,광고비_수주회,8657620.01,202406,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,489158.67,202406,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,7639.64,202406,
MLB,마케팅,마케팅,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,44328.9,202406,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2815.27,202406,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,51343.0,202406,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,110200.92,202406,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,649938.36,202406,
MLB,온라인,온라인,인건비,"파트타임,인턴",노무비,노무비,12200.89,202406,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1245.88,202406,
MLB,온라인,온라인,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,45765.39,202406,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,33811.0,202406,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,72861.02,202406,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,425536.29,202406,
MLB,유통MD,유통MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,52465.17,202406,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3213.03,202406,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,18421.0,202406,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,39539.5,202406,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,452933.85,202406,
MLB,인테리어,인테리어,인건비,퇴직급여,퇴직급여,퇴직급여,57645.0,202406,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,8285.89,202406,
MLB,인테리어,인테리어,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,4034.68,202406,
