브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Process Inovation,Process Inovation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,27671.66,202401,
공통,Process Inovation,Process Inovation,인건비,"급여,성과급",인건비,인건비,156890.67,202401,
공통,Process Inovation,Process Inovation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,254402.0,202401,
공통,Supply Chain,Supply Chain,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4537.38,202401,
공통,Supply Chain,Supply Chain,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,6308.23,202401,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_운송비,지급수수료_운송비,1359348.64,202401,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,2213.58,202401,
공통,Supply Chain,Supply Chain,기타,사무용품비,소모품비_포장소모품,소모품비_포장소모품,11292.04,202401,
공통,Supply Chain,Supply Chain,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1126.5,202401,
공통,Supply Chain,Supply Chain,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,39611.0,202401,
공통,Supply Chain,Supply Chain,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,88928.28,202401,
공통,Supply Chain,Supply Chain,인건비,"급여,성과급",인건비,인건비,575329.51,202401,
공통,Supply Chain,Supply Chain,인건비,"파트타임,인턴",노무비,노무비,48333.31,202401,
공통,Supply Chain,Supply Chain,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,237429.15,202401,
공통,Supply Chain,Supply Chain,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1339.02,202401,
공통,VMD,VMD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,624.52,202401,
공통,VMD,VMD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,4668.46,202401,
공통,VMD,VMD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,2799.0,202401,
공통,VMD,VMD,복리후생비,식대,복리후생비_식대,복리후생비_식대,320.0,202401,
공통,VMD,VMD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,18956.24,202401,
공통,Wholesale,Wholesale,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,1005.0,202401,
공통,Wholesale,Wholesale,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,2931.92,202401,
공통,Wholesale,Wholesale,기타,접대비,접대비,접대비,2388.0,202401,
공통,Wholesale,Wholesale,복리후생비,식대,복리후생비_식대,복리후생비_식대,108.0,202401,
공통,구매,구매,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,223.67,202401,
공통,구매,구매,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,78.11,202401,
공통,구매,구매,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,915.0,202401,
공통,구매,구매,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,204.0,202401,
공통,리테일,리테일,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,333.02,202401,
공통,리테일,리테일,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,2296.85,202401,
공통,리테일,리테일,기타,접대비,접대비,접대비,303.0,202401,
공통,리테일,리테일,기타,통신비,통신비,통신비,600.0,202401,
공통,마케팅,마케팅,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,376.89,202401,
공통,마케팅,마케팅,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,3162.72,202401,
공통,마케팅,마케팅,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,2306.08,202401,
공통,법무,법무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,405.54,202401,
공통,법무,법무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,731.42,202401,
공통,법무,법무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,70.8,202401,
공통,법무,법무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,476.24,202401,
공통,법무,법무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12559.0,202401,
공통,법무,법무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,28002.81,202401,
공통,법무,법무,인건비,"급여,성과급",인건비,인건비,139766.66,202401,
공통,법무,법무,인건비,"파트타임,인턴",노무비,노무비,2495.48,202401,
공통,법무,법무,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,104961.97,202401,
공통,온라인,온라인,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,705.47,202401,
공통,온라인,온라인,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1550.35,202401,
공통,온라인,온라인,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,9440.0,202401,
공통,온라인,온라인,복리후생비,식대,복리후생비_식대,복리후생비_식대,1706.1,202401,
공통,온라인,온라인,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,196584.38,202401,
공통,유통MD,유통MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,219.61,202401,
공통,인사,인사,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1207.33,202401,
공통,인사,인사,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,1814.09,202401,
공통,인사,인사,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,165.19,202401,
공통,인사,인사,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,318.31,202401,
공통,인사,인사,기타,접대비,접대비,접대비,716.4,202401,
공통,인사,인사,기타,통신비,통신비,통신비,257.39,202401,
공통,인사,인사,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15457.0,202401,
공통,인사,인사,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,1834812.97,202401,
공통,인사,인사,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,37570.91,202401,
공통,인사,인사,인건비,"급여,성과급",인건비,인건비,175847.78,202401,
공통,인사,인사,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,58798.44,202401,
공통,인테리어,인테리어,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,261.51,202401,
공통,인테리어,인테리어,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,3300.0,202401,
공통,인테리어,인테리어,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,6909.25,202401,
공통,인테리어,인테리어,기타,통신비,통신비,통신비,150.0,202401,
공통,인테리어,인테리어,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,4169.0,202401,
공통,인테리어,인테리어,복리후생비,식대,복리후생비_식대,복리후생비_식대,560.0,202401,
공통,인테리어,인테리어,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,112506.09,202401,
공통,인테리어,인테리어,지급수수료,VMD,소모품비_매장소모품,소모품비_매장소모품,1700.0,202401,
공통,인테리어,인테리어,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,171785.0,202401,
공통,재무,재무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2071.17,202401,
공통,재무,재무,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,2888.05,202401,
공통,재무,재무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,549.81,202401,
공통,재무,재무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,4685.84,202401,
공통,재무,재무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1959.4,202401,
공통,재무,재무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,29103.0,202401,
공통,재무,재무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,65242.1,202401,
공통,재무,재무,복리후생비,식대,복리후생비_식대,복리후생비_식대,417.51,202401,
공통,재무,재무,세금과공과,부가세,세금과공과,세금과공과,2814012.69,202401,
공통,재무,재무,세금과공과,인화세,세금과공과_인화세,세금과공과_인화세,341390.79,202401,
공통,재무,재무,인건비,"급여,성과급",인건비,인건비,360598.93,202401,
공통,재무,재무,인건비,"파트타임,인턴",노무비,노무비,2041.94,202401,
공통,재무,재무,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,60900.74,202401,
공통,총무,총무,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,8320.29,202401,
공통,총무,총무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2029.97,202401,
공통,총무,총무,감가상각비,인테리어,감가상각비_인테리어,감가상각비_인테리어,224110.92,202401,
공통,총무,총무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,42.57,202401,
공통,총무,총무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,31402.54,202401,
공통,총무,총무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1925.28,202401,
공통,총무,총무,기타,통신비,통신비,통신비,1211.27,202401,
공통,총무,총무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,6240.0,202401,
공통,총무,총무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,17337.85,202401,
공통,총무,총무,복리후생비,식대,복리후생비_식대,복리후생비_식대,40.0,202401,
공통,총무,총무,인건비,"급여,성과급",인건비,인건비,70528.0,202401,
공통,총무,총무,인건비,"파트타임,인턴",노무비,노무비,53479.68,202401,
공통,총무,총무,임차료,관리비,지급임차료_관리비,지급임차료_관리비,163306.98,202401,
공통,총무,총무,임차료,수도광열비,수도광열비,수도광열비,11403.92,202401,
공통,총무,총무,임차료,임차료,지급임차료_임차료,지급임차료_임차료,1078797.95,202401,
공통,총무,총무,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,459.91,202401,
공통,총무,총무,차량유지비,차량유지비,차량유지비,차량유지비,51963.77,202401,
