브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.03,202501,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,820.3,202501,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2702.45,202501,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2032.98,202501,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1020.07,202501,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4115.04,202501,
MLB,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,394.05,202501,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,14215214.33,202501,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3857.0,202501,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,8262.39,202501,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,52045.0,202501,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,111467.66,202501,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9213.0,202501,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19731.49,202501,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26078.0,202501,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55847.25,202501,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,46959.0,202501,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,100578.52,202501,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,22974.0,202501,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,49202.83,202501,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,52648.0,202501,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,112753.77,202501,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,68758.0,202501,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,147262.73,202501,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17852.0,202501,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,38232.67,202501,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,30852.0,202501,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,66074.41,202501,
MLB,마케팅,마케팅,수주회,수주회,광고비_수주회,광고비_수주회,5786996.54,202501,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,69897.33,202501,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,1137867.38,202501,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,157523.33,202501,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,491350.44,202501,
MLB,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,3025.61,202501,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,972994.89,202501,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,497282.3,202501,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,1045132.38,202501,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,7486.45,202501,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,1705651.21,202501,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,328461.0,202501,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,871691.66,202501,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,54.3,202501,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,8154.61,202501,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,721.0,202501,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1533.51,202501,
MLB,마케팅,마케팅,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,2767.34,202501,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,556.73,202501,
MLB,온라인,온라인,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,7184.68,202501,
MLB,유통MD,유통MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,61.93,202501,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,10971.44,202501,
