브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.04,202410,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3857.0,202410,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,8249.53,202410,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,39941.33,202410,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1973.59,202410,
MLB,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,6049.03,202410,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,48205.0,202410,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,103082.96,202410,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,769468.61,202410,
MLB,MD,MD,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,56840.26,202410,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9213.0,202410,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19700.77,202410,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,90013.33,202410,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2597.03,202410,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26078.0,202410,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55760.33,202410,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,293569.33,202410,
MLB,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,4235.07,202410,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1807.01,202410,
MLB,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,461.32,202410,
MLB,Wholesale,Wholesale,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,69493.13,202410,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,42529.0,202410,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,90948.04,202410,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,474065.2,202410,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,21894.38,202410,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,230.66,202410,
MLB,리테일,리테일,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,424298.52,202410,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17874.0,202410,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,38221.38,202410,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,274305.93,202410,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1944.97,202410,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2494.31,202410,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,12343764.09,202410,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,57028.0,202410,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,121944.16,202410,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,640063.42,202410,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,8923.66,202410,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,23839.81,202410,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1942.71,202410,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,80378.0,202410,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,171883.17,202410,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,881177.41,202410,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1303.95,202410,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,20835.0,202410,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,44551.63,202410,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,217568.0,202410,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3738.97,202410,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,30852.0,202410,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,65971.59,202410,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,472174.74,202410,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,63301.17,202410,
