브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.03,202506,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,884.17,202506,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4589.8,202506,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2033.0,202506,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1020.08,202506,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,7966.01,202506,
MLB,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,236.33,202506,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,7896446.26,202506,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,13862.0,202506,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,29690.19,202506,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,51805.0,202506,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,110953.66,202506,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9213.0,202506,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19731.49,202506,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26078.0,202506,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55847.25,202506,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26987.0,202506,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,57801.63,202506,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,20334.0,202506,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,43548.83,202506,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,54568.0,202506,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,116865.77,202506,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,65781.0,202506,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,143134.33,202506,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17852.0,202506,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,38232.67,202506,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,30768.0,202506,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,65895.2,202506,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,197363.83,202506,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,717970.87,202506,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,95903.5,202506,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,296379.42,202506,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,307933.1,202506,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,316243.91,202506,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,670867.02,202506,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,7939.97,202506,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,876379.57,202506,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,202575.45,202506,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,521565.32,202506,
MLB,인테리어,인테리어,인건비,"파트타임,인턴",노무비,노무비,2041.94,202506,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,3255.31,202506,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,133.1,202506,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,399.5,202506,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,710.75,202506,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,3674.62,202506,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,757.67,202506,
MLB,유통MD,유통MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,38.78,202506,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,34918.84,202506,
