브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,839.15,202508,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3631.49,202508,
MLB,MP(상품기획),MP(상품기획),감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1152.28,202508,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4540.16,202508,
MLB,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,215.59,202508,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1851.29,202508,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,6147.41,202508,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,5545.73,202508,
MLB,유통MD,유통MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1688.66,202508,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,5914.01,202508,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,15093846.82,202508,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,16374.0,202508,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,35071.53,202508,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,61263.0,202508,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,131211.42,202508,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12623.0,202508,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,27031.07,202508,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,36474.0,202508,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,78124.35,202508,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,33649.0,202508,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,72060.42,202508,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,25976.0,202508,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55637.47,202508,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,68810.0,202508,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,153425.89,202508,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,82788.0,202508,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,177319.15,202508,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,22708.0,202508,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,48638.87,202508,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,41224.0,202508,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,88281.44,202508,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,197155.97,202508,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,665941.18,202508,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,97854.16,202508,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,304560.96,202508,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,245504.32,202508,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,330192.45,202508,
MLB,리테일,리테일,인건비,퇴직급여,퇴직급여,퇴직급여,93869.0,202508,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,699965.62,202508,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,7335.26,202508,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,855916.0,202508,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,204498.38,202508,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,531909.95,202508,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1476.56,202508,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1746.88,202508,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,21615.76,202508,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1863.75,202508,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1236.1,202508,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,5244.65,202508,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,10962.8,202508,
MLB,인테리어,인테리어,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,7806.65,202508,
