브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.03,202409,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3857.0,202409,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,8249.53,202409,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,39941.33,202409,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,80.36,202409,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1973.55,202409,
MLB,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,2449.02,202409,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,51592.0,202409,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,110325.27,202409,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,776833.4,202409,
MLB,MD,MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,-447.57,202409,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9213.0,202409,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19700.77,202409,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,90013.33,202409,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2597.01,202409,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26078.0,202409,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55760.33,202409,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,293569.33,202409,
MLB,VMD,VMD,인건비,"파트타임,인턴",노무비,노무비,4386.24,202409,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,7629.65,202409,
MLB,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,461.3,202409,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,42529.0,202409,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,90948.04,202409,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,474065.2,202409,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,22427.05,202409,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,230.65,202409,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15834.0,202409,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,33859.18,202409,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,280235.64,202409,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,-1119.2,202409,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1879.86,202409,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,14223052.24,202409,
MLB,마케팅,마케팅,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,1368989.62,202409,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,57028.0,202409,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,121944.16,202409,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,638807.87,202409,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,6655.95,202409,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1810.79,202409,
MLB,마케팅,마케팅,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,-11.32,202409,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1942.69,202409,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,75948.0,202409,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,162409.24,202409,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,886219.2,202409,
MLB,온라인,온라인,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1803.38,202409,
MLB,온라인,온라인,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,2341.26,202409,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,20835.0,202409,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,44551.63,202409,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,217568.0,202409,
MLB,유통MD,유통MD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,51.45,202409,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3738.94,202409,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,29172.0,202409,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,62379.19,202409,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,451784.32,202409,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,35838.63,202409,
