브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,131.94,202409,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,419.99,202409,
공통,Business Development,Business Development,기타,접대비,접대비,접대비,1428.8,202409,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,39436.34,202409,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,488.76,202409,
공통,Business Plan,Business Plan,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,82.84,202409,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3300.0,202409,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7056.5,202409,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,36666.67,202409,
공통,Client Service,Client Service,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,488.68,202409,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.88,202409,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,38046.09,202409,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,120700.84,202409,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.68,202409,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,263.45,202409,
공통,IT,IT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,1496.46,202409,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,70.19,202409,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,23415.0,202409,
공통,IT,IT,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,147.1,202409,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,50072.32,202409,
공통,IT,IT,복리후생비,식대,복리후생비_식대,복리후생비_식대,198.9,202409,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,346721.88,202409,
공통,IT,IT,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,455363.96,202409,
공통,MD,MD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,360.28,202409,
공통,MD,MD,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,22393.42,202409,
공통,MD,MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,5236.24,202409,
공통,MD,MD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,2729.0,202409,
공통,MD,MD,복리후생비,식대,복리후생비_식대,복리후생비_식대,354.8,202409,
공통,MD,MD,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,57395.2,202409,
공통,MD,MD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,2306.08,202409,
공통,MGT,MGT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,1022.2,202409,
공통,MGT,MGT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2123.91,202409,
공통,MGT,MGT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,7190.97,202409,
공통,MGT,MGT,기타,접대비,접대비,접대비,70536.0,202409,
공통,MGT,MGT,복리후생비,식대,복리후생비_식대,복리후생비_식대,12394.0,202409,
공통,MGT,MGT,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,123413.13,202409,
공통,MGT,MGT,인건비,"급여,성과급",인건비,인건비,507905.2,202409,
공통,MGT,MGT,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,10376.98,202409,
