브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,192.68,202501,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,2094.41,202501,
공통,Business Development,Business Development,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,2199.0,202501,
공통,Business Operation,Business Operation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,199.83,202501,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,46283.74,202501,
공통,Business Operation,Business Operation,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,296.2,202501,
공통,Business Operation,Business Operation,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,3262.85,202501,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,258.11,202501,
공통,Business Plan,Business Plan,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,236.03,202501,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3300.0,202501,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7067.5,202501,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,64166.67,202501,
공통,Client Service,Client Service,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,741.89,202501,
공통,Client Service,Client Service,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,94.11,202501,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.87,202501,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,46840.9,202501,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,111528.97,202501,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.68,202501,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,154.72,202501,
공통,IT,IT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,8189.2,202501,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1718.53,202501,
공통,IT,IT,기타,접대비,접대비,접대비,243.0,202501,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,23415.0,202501,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,50150.38,202501,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,596178.2,202501,
공통,IT,IT,지급수수료,IT비용,지급수수료_지급용역료,지급수수료_지급용역료,431748.33,202501,
