브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,839.0,202510,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,3632.0,202510,
MLB,MP(상품기획),MP(상품기획),감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1152.0,202510,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4059.0,202510,
MLB,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,216.0,202510,
MLB,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1851.0,202510,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,6131.0,202510,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,5546.0,202510,
MLB,유통MD,유통MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1689.0,202510,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,5914.0,202510,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,10372993.0,202510,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3717.0,202510,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7962.0,202510,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,47572.0,202510,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,101885.0,202510,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9104.0,202510,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19498.0,202510,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,29042.0,202510,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,62201.0,202510,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,28288.0,202510,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,60586.0,202510,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,20133.0,202510,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,43118.0,202510,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,64927.0,202510,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,139154.0,202510,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,76075.0,202510,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,162933.0,202510,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,40789.0,202510,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,87359.0,202510,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,37350.0,202510,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,79988.0,202510,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,31573.0,202510,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,614738.0,202510,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,79903.0,202510,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,280186.0,202510,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,293747.0,202510,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,325323.0,202510,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,683182.0,202510,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,11183.0,202510,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,973148.0,202510,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,369059.0,202510,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,533765.0,202510,
MLB,인테리어,인테리어,인건비,퇴직급여,퇴직급여,퇴직급여,68115.0,202510,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,339.0,202510,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,560.0,202510,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,3392.0,202510,
MLB,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1950.0,202510,
MLB,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,14302.0,202510,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,24977.0,202510,
