브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,75.4,202503,
공통,Business Development,Business Development,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,2265.49,202503,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,122.92,202503,
공통,Business Operation,Business Operation,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,70.79,202503,
공통,Business Operation,Business Operation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,163.24,202503,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,55747.13,202503,
공통,Business Operation,Business Operation,인건비,"급여,성과급",인건비,인건비,451479.35,202503,
공통,Business Operation,Business Operation,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,6050.91,202503,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,258.12,202503,
공통,Business Plan,Business Plan,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,60.83,202503,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3300.0,202503,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7067.5,202503,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,-76412.93,202503,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.87,202503,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,47433.29,202503,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,116490.32,202503,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.68,202503,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,113.38,202503,
공통,IT,IT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,3628.58,202503,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,153.71,202503,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,23415.0,202503,
공통,IT,IT,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,224.0,202503,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,50150.38,202503,
공통,IT,IT,복리후생비,식대,복리후생비_식대,복리후생비_식대,40.0,202503,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,-34153.24,202503,
공통,IT,IT,지급수수료,IT비용,지급수수료_지급용역료,지급수수료_지급용역료,954341.48,202503,
공통,MD,MD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,872.64,202503,
공통,MD,MD,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,1100.0,202503,
공통,MD,MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,3284.25,202503,
공통,MD,MD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,1396.0,202503,
공통,MD,MD,복리후생비,식대,복리후생비_식대,복리후생비_식대,2678.5,202503,
공통,MD,MD,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,34809.17,202503,
공통,MD,MD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,1976.64,202503,
공통,MGT,MGT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,1022.18,202503,
공통,MGT,MGT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2123.93,202503,
공통,MGT,MGT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,1652.8,202503,
공통,MGT,MGT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,5080.0,202503,
공통,MGT,MGT,기타,접대비,접대비,접대비,23222.0,202503,
공통,MGT,MGT,복리후생비,식대,복리후생비_식대,복리후생비_식대,20224.51,202503,
공통,MGT,MGT,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,103578.49,202503,
공통,MGT,MGT,인건비,"급여,성과급",인건비,인건비,-544754.6,202503,
공통,MGT,MGT,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,7600.0,202503,
공통,MGT,MGT,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2185.85,202503,
공통,MGT,MGT,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,6239.34,202503,
공통,MO,MO,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,144.56,202503,
공통,Process Inovation,Process Inovation,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,46925.46,202503,
공통,Process Inovation,Process Inovation,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,13850.0,202503,
공통,Process Inovation,Process Inovation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,29660.55,202503,
공통,Process Inovation,Process Inovation,인건비,"급여,성과급",인건비,인건비,82575.16,202503,
공통,Process Inovation,Process Inovation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,53632.07,202503,
공통,Supply Chain,Supply Chain,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4353.82,202503,
공통,Supply Chain,Supply Chain,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,6065.82,202503,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_운송비,지급수수료_운송비,30000.0,202503,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,791.6,202503,
공통,Supply Chain,Supply Chain,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,3185.84,202503,
공통,Supply Chain,Supply Chain,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,129.97,202503,
공통,Supply Chain,Supply Chain,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,42958.0,202503,
공통,Supply Chain,Supply Chain,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,92038.59,202503,
공통,Supply Chain,Supply Chain,인건비,"급여,성과급",인건비,인건비,-91857.88,202503,
공통,Supply Chain,Supply Chain,인건비,"파트타임,인턴",노무비,노무비,54606.28,202503,
공통,Supply Chain,Supply Chain,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,400472.51,202503,
공통,Supply Chain,Supply Chain,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,2095.28,202503,
공통,VMD,VMD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,128.88,202503,
공통,VMD,VMD,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,1100.0,202503,
공통,VMD,VMD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1532.44,202503,
공통,VMD,VMD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,739.6,202503,
공통,VMD,VMD,복리후생비,식대,복리후생비_식대,복리후생비_식대,1512.7,202503,
공통,VMD,VMD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,6194.69,202503,
공통,Wholesale,Wholesale,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,215.55,202503,
공통,Wholesale,Wholesale,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,795.86,202503,
공통,Wholesale,Wholesale,기타,접대비,접대비,접대비,647.0,202503,
공통,구매,구매,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,120.23,202503,
공통,구매,구매,인건비,"급여,성과급",인건비,인건비,-124303.78,202503,
공통,구매,구매,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,161.0,202503,
공통,리테일,리테일,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,744.72,202503,
공통,리테일,리테일,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1593.2,202503,
공통,리테일,리테일,기타,통신비,통신비,통신비,121.69,202503,
공통,리테일,리테일,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,4300.0,202503,
공통,리테일,리테일,복리후생비,식대,복리후생비_식대,복리후생비_식대,944.88,202503,
공통,리테일,리테일,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,35839.59,202503,
공통,마케팅,마케팅,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,1914.81,202503,
공통,마케팅,마케팅,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,4996.33,202503,
공통,마케팅,마케팅,복리후생비,식대,복리후생비_식대,복리후생비_식대,2357.31,202503,
공통,마케팅,마케팅,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,1976.64,202503,
공통,법무,법무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,32.85,202503,
공통,법무,법무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,14671.0,202503,
공통,법무,법무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,31420.28,202503,
공통,법무,법무,인건비,"급여,성과급",인건비,인건비,100496.91,202503,
공통,법무,법무,인건비,"파트타임,인턴",노무비,노무비,2797.84,202503,
공통,법무,법무,지급수수료,법무비용,지급수수료_지급용역료,지급수수료_지급용역료,67980.79,202503,
공통,온라인,온라인,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,282.72,202503,
공통,온라인,온라인,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,4357.41,202503,
공통,온라인,온라인,복리후생비,식대,복리후생비_식대,복리후생비_식대,1089.4,202503,
공통,온라인,온라인,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,263633.41,202503,
공통,유통MD,유통MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,715.07,202503,
공통,인사,인사,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,571.15,202503,
공통,인사,인사,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,1814.09,202503,
공통,인사,인사,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,441.98,202503,
공통,인사,인사,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,334.37,202503,
공통,인사,인사,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,16929.0,202503,
공통,인사,인사,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,27446.0,202503,
공통,인사,인사,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,40743.82,202503,
공통,인사,인사,인건비,"급여,성과급",인건비,인건비,120918.94,202503,
공통,인사,인사,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,100491.59,202503,
공통,인테리어,인테리어,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,329.94,202503,
공통,인테리어,인테리어,복리후생비,식대,복리후생비_식대,복리후생비_식대,360.0,202503,
공통,인테리어,인테리어,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,136976.94,202503,
공통,인테리어,인테리어,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,634550.0,202503,
공통,재무,재무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1441.95,202503,
공통,재무,재무,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,2888.04,202503,
공통,재무,재무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,647.34,202503,
공통,재무,재무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,42.79,202503,
공통,재무,재무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1558.74,202503,
공통,재무,재무,기타,통신비,통신비,통신비,24.18,202503,
공통,재무,재무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,38672.0,202503,
공통,재무,재무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,83159.21,202503,
공통,재무,재무,복리후생비,식대,복리후생비_식대,복리후생비_식대,520.0,202503,
공통,재무,재무,세금과공과,인화세,세금과공과_인화세,세금과공과_인화세,217215.55,202503,
공통,재무,재무,인건비,"급여,성과급",인건비,인건비,324946.62,202503,
공통,재무,재무,지급수수료,재무비용,지급수수료_지급용역료,지급수수료_지급용역료,477224.86,202503,
공통,총무,총무,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,9079.61,202503,
공통,총무,총무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,326.12,202503,
공통,총무,총무,감가상각비,인테리어,감가상각비_인테리어,감가상각비_인테리어,106414.19,202503,
공통,총무,총무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,25.13,202503,
공통,총무,총무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,15476.97,202503,
공통,총무,총무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,83.48,202503,
공통,총무,총무,기타,통신비,통신비,통신비,1520.59,202503,
공통,총무,총무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,4968.0,202503,
공통,총무,총무,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,44009.41,202503,
공통,총무,총무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18543.86,202503,
공통,총무,총무,복리후생비,식대,복리후생비_식대,복리후생비_식대,40.0,202503,
공통,총무,총무,인건비,"급여,성과급",인건비,인건비,-43604.27,202503,
공통,총무,총무,인건비,"파트타임,인턴",노무비,노무비,37410.01,202503,
공통,총무,총무,임차료,관리비,지급임차료_관리비,지급임차료_관리비,176733.28,202503,
공통,총무,총무,임차료,수도광열비,수도광열비,수도광열비,13179.17,202503,
공통,총무,총무,임차료,임차료,지급임차료_임차료,지급임차료_임차료,1485693.28,202503,
공통,총무,총무,지급수수료,어드민,지급수수료_지급용역료,지급수수료_지급용역료,2485.36,202503,
공통,총무,총무,차량유지비,차량유지비,차량유지비,차량유지비,46276.97,202503,
