브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,92.15,202504,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,392.64,202504,
공통,Business Development,Business Development,기타,접대비,접대비,접대비,1556.6,202504,
공통,Business Operation,Business Operation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,118.53,202504,
공통,Business Operation,Business Operation,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3480.0,202504,
공통,Business Operation,Business Operation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7453.0,202504,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,52890.19,202504,
공통,Business Operation,Business Operation,인건비,"급여,성과급",인건비,인건비,138850.08,202504,
공통,Business Operation,Business Operation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,86594.34,202504,
공통,Business Operation,Business Operation,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,4866.5,202504,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,258.11,202504,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3300.0,202504,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7067.5,202504,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,40058.33,202504,
공통,Business Plan,Business Plan,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,184.0,202504,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.87,202504,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,47564.67,202504,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,116490.28,202504,
