브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
KIDS,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1832.31,202508,
KIDS,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,19452.0,202508,
KIDS,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,41660.1,202508,
KIDS,MD,MD,인건비,"급여,성과급",인건비,인건비,193356.47,202508,
KIDS,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,215.59,202508,
KIDS,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,8553.0,202508,
KIDS,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,18290.43,202508,
KIDS,VMD,VMD,인건비,"급여,성과급",인건비,인건비,72775.3,202508,
KIDS,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,19766.87,202508,
KIDS,Wholesale,Wholesale,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,811.99,202508,
KIDS,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,10670.0,202508,
KIDS,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,22852.7,202508,
KIDS,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,142667.2,202508,
KIDS,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,6923.98,202508,
KIDS,리테일,리테일,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,646.75,202508,
KIDS,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,11982.0,202508,
KIDS,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,25563.71,202508,
KIDS,리테일,리테일,인건비,"급여,성과급",인건비,인건비,201999.27,202508,
KIDS,리테일,리테일,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1162.75,202508,
KIDS,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,1412957.94,202508,
KIDS,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9047.0,202508,
KIDS,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19373.95,202508,
KIDS,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,65289.77,202508,
KIDS,마케팅,마케팅,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,187.0,202508,
KIDS,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,16290.0,202508,
KIDS,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,34886.33,202508,
KIDS,온라인,온라인,인건비,"급여,성과급",인건비,인건비,127465.69,202508,
KIDS,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,6902.57,202508,
