브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Supply Chain,Supply Chain,인건비,"파트타임,인턴",노무비,노무비,54606.28,202406,
공통,Supply Chain,Supply Chain,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,9183.26,202406,
공통,VMD,VMD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,186.55,202406,
공통,VMD,VMD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,743.55,202406,
공통,VMD,VMD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,1779.0,202406,
공통,VMD,VMD,지급수수료,VMD,소모품비_매장소모품,소모품비_매장소모품,565.49,202406,
공통,Wholesale,Wholesale,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,256.78,202406,
공통,Wholesale,Wholesale,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,490.63,202406,
공통,Wholesale,Wholesale,기타,접대비,접대비,접대비,1714.0,202406,
공통,Wholesale,Wholesale,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,908.6,202406,
공통,구매,구매,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,223.68,202406,
공통,구매,구매,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,16.75,202406,
공통,구매,구매,인건비,"급여,성과급",인건비,인건비,15076.53,202406,
공통,리테일,리테일,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,413.58,202406,
공통,리테일,리테일,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,752.67,202406,
공통,리테일,리테일,기타,접대비,접대비,접대비,105.0,202406,
공통,리테일,리테일,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,2019.0,202406,
공통,리테일,리테일,복리후생비,식대,복리후생비_식대,복리후생비_식대,615.0,202406,
공통,마케팅,마케팅,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,829.83,202406,
공통,마케팅,마케팅,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1549.1,202406,
공통,마케팅,마케팅,복리후생비,식대,복리후생비_식대,복리후생비_식대,1545.0,202406,
공통,마케팅,마케팅,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,2306.08,202406,
공통,법무,법무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,28.62,202406,
공통,법무,법무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,62.38,202406,
공통,법무,법무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12494.0,202406,
공통,법무,법무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,26816.31,202406,
공통,법무,법무,인건비,"급여,성과급",인건비,인건비,135864.81,202406,
공통,법무,법무,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,64253.03,202406,
공통,온라인,온라인,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,410.87,202406,
공통,온라인,온라인,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,1438.54,202406,
공통,온라인,온라인,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,31615.15,202406,
공통,유통MD,유통MD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,13.21,202406,
공통,유통MD,유통MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,452.36,202406,
공통,인사,인사,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,801.78,202406,
공통,인사,인사,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,1814.09,202406,
공통,인사,인사,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,119.28,202406,
공통,인사,인사,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,15457.0,202406,
공통,인사,인사,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,251950.0,202406,
공통,인사,인사,복리후생비,보험료,보험료,보험료,253566.64,202406,
공통,인사,인사,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,36166.7,202406,
공통,인사,인사,인건비,"급여,성과급",인건비,인건비,199397.47,202406,
공통,인사,인사,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,113897.42,202406,
공통,인테리어,인테리어,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,53.06,202406,
공통,인테리어,인테리어,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,5623.44,202406,
공통,인테리어,인테리어,복리후생비,식대,복리후생비_식대,복리후생비_식대,680.0,202406,
공통,인테리어,인테리어,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,80163.2,202406,
공통,인테리어,인테리어,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,186600.0,202406,
공통,재무,재무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1665.62,202406,
공통,재무,재무,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,2888.05,202406,
공통,재무,재무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,431.49,202406,
공통,재무,재무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,150.0,202406,
공통,재무,재무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,285.99,202406,
공통,재무,재무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,32163.0,202406,
공통,재무,재무,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,3105.0,202406,
공통,재무,재무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,69371.47,202406,
공통,재무,재무,세금과공과,부가세,세금과공과,세금과공과,1321000.39,202406,
공통,재무,재무,세금과공과,인화세,세금과공과_인화세,세금과공과_인화세,132401.88,202406,
공통,재무,재무,인건비,"급여,성과급",인건비,인건비,419999.47,202406,
공통,재무,재무,인건비,"파트타임,인턴",노무비,노무비,1134.86,202406,
공통,재무,재무,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,332577.52,202406,
공통,총무,총무,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,8746.65,202406,
공통,총무,총무,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1759.59,202406,
공통,총무,총무,감가상각비,인테리어,감가상각비_인테리어,감가상각비_인테리어,224110.93,202406,
공통,총무,총무,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,33.51,202406,
공통,총무,총무,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,13988.42,202406,
공통,총무,총무,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,388.68,202406,
공통,총무,총무,기타,통신비,통신비,통신비,1244.78,202406,
공통,총무,총무,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,4956.0,202406,
공통,총무,총무,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,55783.07,202406,
공통,총무,총무,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,16188.58,202406,
공통,총무,총무,인건비,"급여,성과급",인건비,인건비,56760.0,202406,
공통,총무,총무,인건비,"파트타임,인턴",노무비,노무비,36685.65,202406,
공통,총무,총무,임차료,관리비,지급임차료_관리비,지급임차료_관리비,163306.98,202406,
공통,총무,총무,임차료,수도광열비,수도광열비,수도광열비,11952.24,202406,
공통,총무,총무,임차료,임차료,지급임차료_임차료,지급임차료_임차료,1351119.82,202406,
공통,총무,총무,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,1322.56,202406,
공통,총무,총무,차량유지비,차량유지비,차량유지비,차량유지비,45928.21,202406,
