브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,88.66,202407,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,62967.48,202407,
공통,Business Operation,Business Operation,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,2588.34,202407,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,883.29,202407,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3300.0,202407,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7082.9,202407,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,36666.67,202407,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.87,202407,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,39690.43,202407,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,120700.82,202407,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.69,202407,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,43.77,202407,
공통,IT,IT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,1977.88,202407,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,2.83,202407,
공통,IT,IT,기타,접대비,접대비,접대비,723.3,202407,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,20202.0,202407,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,43365.75,202407,
공통,IT,IT,복리후생비,식대,복리후생비_식대,복리후생비_식대,80.0,202407,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,340497.33,202407,
공통,IT,IT,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,564783.62,202407,
공통,IT,IT,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,4297.37,202407,
공통,MD,MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,5.65,202407,
공통,MD,MD,기타,접대비,접대비,접대비,691.0,202407,
공통,MD,MD,복리후생비,식대,복리후생비_식대,복리후생비_식대,1028.5,202407,
공통,MD,MD,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,107948.43,202407,
공통,MD,MD,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,2306.08,202407,
공통,MGT,MGT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,1022.18,202407,
공통,MGT,MGT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2123.92,202407,
공통,MGT,MGT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,4074.84,202407,
공통,MGT,MGT,기타,접대비,접대비,접대비,12480.45,202407,
공통,MGT,MGT,복리후생비,식대,복리후생비_식대,복리후생비_식대,2761.7,202407,
공통,MGT,MGT,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,195103.33,202407,
공통,MGT,MGT,인건비,"급여,성과급",인건비,인건비,595521.22,202407,
공통,MGT,MGT,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,30006.79,202407,
공통,MGT,MGT,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,2802.34,202407,
공통,Process Inovation,Process Inovation,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,46925.47,202407,
공통,Process Inovation,Process Inovation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,51.0,202407,
공통,Process Inovation,Process Inovation,기타,접대비,접대비,접대비,1867.0,202407,
공통,Process Inovation,Process Inovation,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,12409.0,202407,
공통,Process Inovation,Process Inovation,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,3164.0,202407,
공통,Process Inovation,Process Inovation,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,26637.44,202407,
공통,Process Inovation,Process Inovation,복리후생비,식대,복리후생비_식대,복리후생비_식대,400.0,202407,
공통,Process Inovation,Process Inovation,인건비,"급여,성과급",인건비,인건비,175712.0,202407,
공통,Process Inovation,Process Inovation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,32798.75,202407,
공통,Process Inovation,Process Inovation,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,7131.26,202407,
공통,Supply Chain,Supply Chain,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,5180.46,202407,
공통,Supply Chain,Supply Chain,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,13106.69,202407,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_운송비,지급수수료_운송비,20000.0,202407,
공통,Supply Chain,Supply Chain,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,699.81,202407,
공통,Supply Chain,Supply Chain,기타,사무용품비,소모품비_포장소모품,소모품비_포장소모품,3266.87,202407,
공통,Supply Chain,Supply Chain,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,37547.0,202407,
공통,Supply Chain,Supply Chain,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,81173.9,202407,
공통,Supply Chain,Supply Chain,인건비,"급여,성과급",인건비,인건비,506588.7,202407,
공통,Supply Chain,Supply Chain,인건비,"파트타임,인턴",노무비,노무비,54606.28,202407,
공통,Supply Chain,Supply Chain,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,36924.06,202407,
공통,Supply Chain,Supply Chain,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1163.0,202407,
공통,VMD,VMD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,83.35,202407,
공통,VMD,VMD,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,3766.95,202407,
공통,VMD,VMD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,8.49,202407,
공통,VMD,VMD,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,602.0,202407,
공통,VMD,VMD,복리후생비,식대,복리후생비_식대,복리후생비_식대,654.8,202407,
공통,Wholesale,Wholesale,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,664.61,202407,
공통,Wholesale,Wholesale,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,90.0,202407,
공통,Wholesale,Wholesale,기타,접대비,접대비,접대비,3238.94,202407,
공통,Wholesale,Wholesale,복리후생비,식대,복리후생비_식대,복리후생비_식대,449.04,202407,
공통,구매,구매,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,223.67,202407,
공통,구매,구매,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,20.96,202407,
공통,구매,구매,인건비,"급여,성과급",인건비,인건비,15418.33,202407,
공통,리테일,리테일,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,739.43,202407,
공통,리테일,리테일,기타,접대비,접대비,접대비,729.0,202407,
공통,리테일,리테일,복리후생비,식대,복리후생비_식대,복리후생비_식대,2062.4,202407,
