브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
MLB,Business Development,Business Development,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,139.04,202502,
MLB,MD,MD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,820.31,202502,
MLB,VMD,VMD,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4791.38,202502,
MLB,마케팅,마케팅,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,2033.02,202502,
MLB,온라인,온라인,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,1020.1,202502,
MLB,인테리어,인테리어,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,4115.03,202502,
MLB,MD,MD,광고비,샘플사용,간접 샘플 수수료,간접 샘플 수수료,717.41,202502,
MLB,마케팅,마케팅,광고비,마케팅,광고선전비_MKT광고,광고선전비_MKT광고,11967807.1,202502,
MLB,Business Development,Business Development,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,16279.0,202502,
MLB,Business Development,Business Development,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,34868.58,202502,
MLB,MD,MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,53725.0,202502,
MLB,MD,MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,115065.66,202502,
MLB,MP(상품기획),MP(상품기획),복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,9213.0,202502,
MLB,MP(상품기획),MP(상품기획),복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,19731.49,202502,
MLB,VMD,VMD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,26078.0,202502,
MLB,VMD,VMD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,55847.25,202502,
MLB,Wholesale,Wholesale,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,34537.0,202502,
MLB,Wholesale,Wholesale,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,73972.33,202502,
MLB,리테일,리테일,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,22974.0,202502,
MLB,리테일,리테일,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,49202.83,202502,
MLB,마케팅,마케팅,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,52648.0,202502,
MLB,마케팅,마케팅,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,112753.77,202502,
MLB,온라인,온라인,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,68758.0,202502,
MLB,온라인,온라인,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,147262.73,202502,
MLB,유통MD,유통MD,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,17852.0,202502,
MLB,유통MD,유통MD,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,38232.67,202502,
MLB,인테리어,인테리어,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,30852.0,202502,
MLB,인테리어,인테리어,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,66074.41,202502,
MLB,Business Development,Business Development,인건비,"급여,성과급",인건비,인건비,215094.67,202502,
MLB,MD,MD,인건비,"급여,성과급",인건비,인건비,721424.23,202502,
MLB,MP(상품기획),MP(상품기획),인건비,"급여,성과급",인건비,인건비,90013.33,202502,
MLB,VMD,VMD,인건비,"급여,성과급",인건비,인건비,293569.33,202502,
MLB,Wholesale,Wholesale,인건비,"급여,성과급",인건비,인건비,433196.0,202502,
MLB,리테일,리테일,인건비,"급여,성과급",인건비,인건비,324146.48,202502,
MLB,마케팅,마케팅,인건비,"급여,성과급",인건비,인건비,600212.39,202502,
MLB,마케팅,마케팅,인건비,"파트타임,인턴",노무비,노무비,6428.18,202502,
MLB,온라인,온라인,인건비,"급여,성과급",인건비,인건비,902086.04,202502,
MLB,유통MD,유통MD,인건비,"급여,성과급",인건비,인건비,187692.0,202502,
MLB,인테리어,인테리어,인건비,"급여,성과급",인건비,인건비,507863.07,202502,
MLB,Business Development,Business Development,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,1082.75,202502,
MLB,VMD,VMD,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,759.15,202502,
MLB,Wholesale,Wholesale,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,16014.27,202502,
MLB,온라인,온라인,출장비,해외출장비,여비교통비_해외출장비,여비교통비_해외출장비,2303.65,202502,
MLB,인테리어,인테리어,출장비,국내출장비,여비교통비_국내출장비,여비교통비_국내출장비,724.49,202502,
