브랜드,본부,팀,대분류,중분류,소분류,계정과목,금액,년월,비고
공통,Business Development,Business Development,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,286.11,202502,
공통,Business Development,Business Development,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,447.12,202502,
공통,Business Operation,Business Operation,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,-152.62,202502,
공통,Business Operation,Business Operation,복리후생비,식대,복리후생비_식대,복리후생비_식대,690.8,202502,
공통,Business Operation,Business Operation,복리후생비,주재원,복리후생비_외국인직원복리,복리후생비_외국인직원복리,51083.16,202502,
공통,Business Operation,Business Operation,지급수수료,지급수수료(중),지급수수료_지급용역료,지급수수료_지급용역료,97735.85,202502,
공통,Business Plan,Business Plan,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,258.11,202502,
공통,Business Plan,Business Plan,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,-1.83,202502,
공통,Business Plan,Business Plan,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,3300.0,202502,
공통,Business Plan,Business Plan,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,7067.5,202502,
공통,Business Plan,Business Plan,인건비,"급여,성과급",인건비,인건비,36666.67,202502,
공통,IT,IT,감가상각비,비품,감가상각비_공기구비품,감가상각비_공기구비품,36.88,202502,
공통,IT,IT,감가상각비,비품,감가상각비_기계장치,감가상각비_기계장치,46841.23,202502,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_소프트웨어,감가상각비_소프트웨어,111737.32,202502,
공통,IT,IT,감가상각비,소프트웨어,감가상각비_홈페이지등,감가상각비_홈페이지등,1185.69,202502,
공통,IT,IT,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,45.28,202502,
공통,IT,IT,기타,사무용품비,소모품비_사무용품,소모품비_사무용품,3018.87,202502,
공통,IT,IT,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,-643.26,202502,
공통,IT,IT,기타,접대비,접대비,접대비,1638.46,202502,
공통,IT,IT,복리후생비,공적금,복리후생비_공적금,복리후생비_공적금,23415.0,202502,
공통,IT,IT,복리후생비,기타 복리후생비,복리후생비_복리,복리후생비_복리,160.0,202502,
공통,IT,IT,복리후생비,사회보험,복리후생비_사회보험,복리후생비_사회보험,50150.38,202502,
공통,IT,IT,복리후생비,식대,복리후생비_식대,복리후생비_식대,280.0,202502,
공통,IT,IT,인건비,"급여,성과급",인건비,인건비,340497.33,202502,
공통,IT,IT,지급수수료,IT비용,지급수수료_지급용역료,지급수수료_지급용역료,526742.85,202502,
공통,MD,MD,기타,물류비,지급수수료_퀵서비스,지급수수료_퀵서비스,680.25,202502,
공통,MD,MD,기타,시내교통비,여비교통비_시내교통비,여비교통비_시내교통비,2396.64,202502,
